Test 27 | Seed 575 | Reward 10.0
Test 28 | Seed 2048 | Reward 10.0
Test 29 | Seed 2972 | Reward 9.0
Test 30 | Seed 2161 | Reward 9.0
Test 31 | Seed 935 | Reward 10.0
Test 32 | Seed 1477 | Reward 10.0
Test 33 | Seed 2086 | Reward 9.0
Test 34 | Seed 1559 | Reward 10.0
Test 35 | Seed 1290 | Reward 8.0
Test 36 | Seed 1045 | Reward 10.0
Test 37 | Seed 2747 | Reward 8.0
Test 38 | Seed 1612 | Reward 9.0
Test 39 | Seed 196 | Reward 10.0
Test 40 | Seed 892 | Reward 9.0
Test 41 | Seed 2883 | Reward 9.0
Test 42 | Seed 2591 | Reward 9.0
Test 43 | Seed 246 | Reward 8.0
Test 44 | Seed 2871 | Reward 8.0
Test 45 | Seed 2048 | Reward 10.0
Test 46 | Seed 2532 | Reward 8.0
Test 47 | Seed 2595 | Reward 9.0
Test 48 | Seed 2746 | Reward 10.0
Test 49 | Seed 1451 | Reward 10.0
Test 50 | Seed 1346 | Reward 9.0
Test 51 | Seed 203 | Reward 9.0
Test 52 | Seed 1462 | Reward 10.0
Test 53 | Seed 2217 | Reward 9.0
Test 54 | Seed 777 | Reward 9.0
Test 55 | Seed 2862 | Reward 10.0
Test 56 | Seed 722 | Reward 10.0
Test 57 | Seed 2459 | Reward 10.0
Test 58 | Seed 2423 | Reward 10.0
Test 59 | Seed 2082 | Reward 8.0
Test 60 | Seed 445 | Reward 8.0
Test 61 | Seed 181 | Reward 9.0
Test 62 | Seed 210 | Reward 10.0
Test 63 | Seed 620 | Reward 10.0
Test 64 | Seed 212 | Reward 8.0
Test 65 | Seed 919 | Reward 9.0
Test 66 | Seed 2810 | Reward 9.0
Test 67 | Seed 1627 | Reward 9.0
Test 68 | Seed 713 | Reward 9.0
Test 69 | Seed 1992 | Reward 9.0
Test 70 | Seed 2489 | Reward 8.0
Test 71 | Seed 484 | Reward 8.0
Test 72 | Seed 2125 | Reward 9.0
Test 73 | Seed 2235 | Reward 10.0
Test 74 | Seed 2128 | Reward 10.0
Test 75 | Seed 2902 | Reward 9.0
Test 76 | Seed 1636 | Reward 10.0
Test 77 | Seed 1663 | Reward 8.0
Test 78 | Seed 1159 | Reward 9.0
Test 79 | Seed 2931 | Reward 9.0
Test 80 | Seed 2978 | Reward 10.0
Test 81 | Seed 2552 | Reward 9.0
Test 82 | Seed 382 | Reward 10.0
Test 83 | Seed 2240 | Reward 10.0
Test 84 | Seed 2194 | Reward 11.0
Test 85 | Seed 1029 | Reward 9.0
Test 86 | Seed 229 | Reward 9.0
Test 87 | Seed 2314 | Reward 9.0
Test 88 | Seed 2315 | Reward 9.0
Test 89 | Seed 514 | Reward 9.0
Test 90 | Seed 2860 | Reward 9.0
Test 91 | Seed 655 | Reward 10.0
Test 92 | Seed 199 | Reward 10.0
Test 93 | Seed 1743 | Reward 10.0
Test 94 | Seed 878 | Reward 8.0
Test 95 | Seed 963 | Reward 11.0
Test 96 | Seed 340 | Reward 9.0
Test 97 | Seed 181 | Reward 9.0
Test 98 | Seed 1747 | Reward 10.0
Test 99 | Seed 1178 | Reward 10.0
Test 100 | Seed 2829 | Reward 8.0

Mean Test Reward: 9.29
Std Reward: 0.7522632517942106
9.29
47,Test 1 | Seed 113 | Reward 10.0
Test 2 | Seed 1358 | Reward 9.0
Test 3 | Seed 2003 | Reward 10.0
Test 4 | Seed 1585 | Reward 10.0
Test 5 | Seed 1891 | Reward 8.0
Test 6 | Seed 1649 | Reward 9.0
Test 7 | Seed 1111 | Reward 9.0
Test 8 | Seed 335 | Reward 10.0
Test 9 | Seed 2345 | Reward 9.0
Test 10 | Seed 1948 | Reward 10.0
Test 11 | Seed 1756 | Reward 10.0
Test 12 | Seed 2113 | Reward 10.0
Test 13 | Seed 163 | Reward 10.0
Test 14 | Seed 2167 | Reward 9.0
Test 15 | Seed 2955 | Reward 9.0
Test 16 | Seed 1716 | Reward 8.0
Test 17 | Seed 27 | Reward 11.0
Test 18 | Seed 2845 | Reward 9.0
Test 19 | Seed 266 | Reward 10.0
Test 20 | Seed 406 | Reward 8.0
Test 21 | Seed 256 | Reward 10.0
Test 22 | Seed 1330 | Reward 8.0
Test 23 | Seed 1414 | Reward 8.0
Test 24 | Seed 1020 | Reward 9.0
Test 25 | Seed 1045 | Reward 10.0
Test 26 | Seed 2110 | Reward 9.0
Test 27 | Seed 1206 | Reward 10.0
Test 28 | Seed 642 | Reward 10.0
Test 29 | Seed 2200 | Reward 9.0
Test 30 | Seed 162 | Reward 10.0
Test 31 | Seed 1542 | Reward 10.0
Test 32 | Seed 2035 | Reward 9.0
Test 33 | Seed 1038 | Reward 9.0
Test 34 | Seed 926 | Reward 11.0
Test 35 | Seed 624 | Reward 10.0
Test 36 | Seed 2271 | Reward 10.0
Test 37 | Seed 2685 | Reward 10.0
Test 38 | Seed 2422 | Reward 8.0
Test 39 | Seed 264 | Reward 9.0
Test 40 | Seed 1800 | Reward 11.0
Test 41 | Seed 1727 | Reward 9.0
Test 42 | Seed 113 | Reward 10.0
Test 43 | Seed 436 | Reward 10.0
Test 44 | Seed 2059 | Reward 10.0
Test 45 | Seed 162 | Reward 10.0
Test 46 | Seed 1497 | Reward 9.0
Test 47 | Seed 2059 | Reward 10.0
Test 48 | Seed 103 | Reward 10.0
Test 49 | Seed 1918 | Reward 9.0
Test 50 | Seed 364 | Reward 10.0
Test 51 | Seed 2622 | Reward 10.0
Test 52 | Seed 2063 | Reward 8.0
Test 53 | Seed 1826 | Reward 9.0
Test 54 | Seed 900 | Reward 9.0
Test 55 | Seed 2067 | Reward 9.0
Test 56 | Seed 538 | Reward 9.0
Test 57 | Seed 1813 | Reward 8.0
Test 58 | Seed 148 | Reward 9.0
Test 59 | Seed 655 | Reward 10.0
Test 60 | Seed 215 | Reward 9.0
Test 61 | Seed 793 | Reward 9.0
Test 62 | Seed 2077 | Reward 10.0
Test 63 | Seed 1286 | Reward 11.0
Test 64 | Seed 2341 | Reward 10.0
Test 65 | Seed 2487 | Reward 9.0
Test 66 | Seed 2478 | Reward 9.0
Test 67 | Seed 616 | Reward 8.0
Test 68 | Seed 124 | Reward 10.0
Test 69 | Seed 1103 | Reward 10.0
Test 70 | Seed 636 | Reward 10.0
Test 71 | Seed 659 | Reward 11.0
Test 72 | Seed 2485 | Reward 10.0
Test 73 | Seed 1466 | Reward 8.0
Test 74 | Seed 2441 | Reward 8.0
Test 75 | Seed 42 | Reward 9.0
Test 76 | Seed 1468 | Reward 10.0
Test 77 | Seed 253 | Reward 9.0
Test 78 | Seed 688 | Reward 9.0
Test 79 | Seed 1713 | Reward 10.0
Test 80 | Seed 26 | Reward 9.0
Test 81 | Seed 880 | Reward 9.0
Test 82 | Seed 800 | Reward 9.0
Test 83 | Seed 1685 | Reward 10.0
Test 84 | Seed 1956 | Reward 9.0
Test 85 | Seed 2512 | Reward 11.0
Test 86 | Seed 140 | Reward 10.0
Test 87 | Seed 1222 | Reward 8.0
Test 88 | Seed 2112 | Reward 9.0
Test 89 | Seed 2290 | Reward 11.0
Test 90 | Seed 2999 | Reward 9.0
Test 91 | Seed 2855 | Reward 9.0
Test 92 | Seed 2768 | Reward 10.0
Test 93 | Seed 926 | Reward 11.0
Test 94 | Seed 2603 | Reward 10.0
Test 95 | Seed 2864 | Reward 9.0
Test 96 | Seed 513 | Reward 10.0
Test 97 | Seed 601 | Reward 9.0
Test 98 | Seed 2008 | Reward 9.0
Test 99 | Seed 1048 | Reward 11.0
Test 100 | Seed 1898 | Reward 10.0

Mean Test Reward: 9.47
Std Reward: 0.8179853299418028
9.47
48,Test 1 | Seed 2863 | Reward 9.0
Test 2 | Seed 210 | Reward 10.0
Test 3 | Seed 2308 | Reward 9.0
Test 4 | Seed 59 | Reward 10.0
Test 5 | Seed 2631 | Reward 9.0
Test 6 | Seed 1542 | Reward 10.0
Test 7 | Seed 2640 | Reward 8.0
Test 8 | Seed 1603 | Reward 10.0
Test 9 | Seed 1620 | Reward 10.0
Test 10 | Seed 856 | Reward 9.0
Test 11 | Seed 963 | Reward 11.0
Test 12 | Seed 2270 | Reward 9.0
Test 13 | Seed 2907 | Reward 9.0
Test 14 | Seed 2213 | Reward 9.0
Test 15 | Seed 1147 | Reward 9.0
Test 16 | Seed 963 | Reward 11.0
Test 17 | Seed 2482 | Reward 9.0
Test 18 | Seed 1997 | Reward 9.0
Test 19 | Seed 1053 | Reward 9.0
Test 20 | Seed 1566 | Reward 10.0
Test 21 | Seed 1488 | Reward 10.0
Test 22 | Seed 2217 | Reward 9.0
Test 23 | Seed 2538 | Reward 9.0
Test 24 | Seed 1478 | Reward 10.0
Test 25 | Seed 2015 | Reward 9.0
Test 26 | Seed 2278 | Reward 9.0
Test 27 | Seed 2858 | Reward 10.0
Test 28 | Seed 1879 | Reward 9.0
Test 29 | Seed 2317 | Reward 10.0
Test 30 | Seed 987 | Reward 10.0
Test 31 | Seed 402 | Reward 10.0
Test 32 | Seed 2624 | Reward 9.0
Test 33 | Seed 1625 | Reward 9.0
Test 34 | Seed 855 | Reward 10.0
Test 35 | Seed 494 | Reward 8.0
Test 36 | Seed 1620 | Reward 10.0
Test 37 | Seed 2874 | Reward 10.0
Test 38 | Seed 2862 | Reward 10.0
Test 39 | Seed 416 | Reward 9.0
Test 40 | Seed 1717 | Reward 11.0
Test 41 | Seed 1953 | Reward 10.0
Test 42 | Seed 2312 | Reward 9.0
Test 43 | Seed 2894 | Reward 9.0
Test 44 | Seed 1872 | Reward 9.0
Test 45 | Seed 2194 | Reward 11.0
Test 46 | Seed 2501 | Reward 10.0
Test 47 | Seed 762 | Reward 9.0
Test 48 | Seed 1810 | Reward 9.0
Test 49 | Seed 35 | Reward 9.0
Test 50 | Seed 2183 | Reward 9.0
Test 51 | Seed 1342 | Reward 9.0
Test 52 | Seed 264 | Reward 9.0
Test 53 | Seed 403 | Reward 8.0
Test 54 | Seed 2196 | Reward 9.0
Test 55 | Seed 342 | Reward 9.0
Test 56 | Seed 343 | Reward 10.0
Test 57 | Seed 696 | Reward 10.0
Test 58 | Seed 2550 | Reward 10.0
Test 59 | Seed 2491 | Reward 9.0
Test 60 | Seed 2025 | Reward 10.0
Test 61 | Seed 425 | Reward 9.0
Test 62 | Seed 1292 | Reward 8.0
Test 63 | Seed 2594 | Reward 10.0
Test 64 | Seed 357 | Reward 10.0
Test 65 | Seed 529 | Reward 10.0
Test 66 | Seed 1011 | Reward 9.0
Test 67 | Seed 738 | Reward 8.0
Test 68 | Seed 1570 | Reward 10.0
Test 69 | Seed 486 | Reward 8.0
Test 70 | Seed 399 | Reward 10.0
Test 71 | Seed 1631 | Reward 8.0
Test 72 | Seed 612 | Reward 10.0
Test 73 | Seed 1172 | Reward 9.0
Test 74 | Seed 182 | Reward 9.0
Test 75 | Seed 238 | Reward 9.0
Test 76 | Seed 1266 | Reward 10.0
Test 77 | Seed 1901 | Reward 8.0
Test 78 | Seed 1710 | Reward 10.0
Test 79 | Seed 2705 | Reward 10.0
Test 80 | Seed 1129 | Reward 9.0
Test 81 | Seed 1313 | Reward 10.0
Test 82 | Seed 1946 | Reward 9.0
Test 83 | Seed 700 | Reward 10.0
Test 84 | Seed 2294 | Reward 9.0
Test 85 | Seed 238 | Reward 9.0
Test 86 | Seed 2382 | Reward 9.0
Test 87 | Seed 1850 | Reward 10.0
Test 88 | Seed 269 | Reward 10.0
Test 89 | Seed 573 | Reward 10.0
Test 90 | Seed 477 | Reward 10.0
Test 91 | Seed 2160 | Reward 9.0
Test 92 | Seed 1743 | Reward 10.0
Test 93 | Seed 2442 | Reward 8.0
Test 94 | Seed 2204 | Reward 10.0
Test 95 | Seed 1711 | Reward 9.0
Test 96 | Seed 1811 | Reward 10.0
Test 97 | Seed 814 | Reward 10.0
Test 98 | Seed 1986 | Reward 9.0
Test 99 | Seed 1841 | Reward 10.0
Test 100 | Seed 1561 | Reward 9.0

Mean Test Reward: 9.41
Std Reward: 0.7084490101623405
9.41
49,Test 1 | Seed 154 | Reward 9.0
Test 2 | Seed 692 | Reward 9.0
Test 3 | Seed 436 | Reward 10.0
Test 4 | Seed 240 | Reward 10.0
Test 5 | Seed 1832 | Reward 9.0
Test 6 | Seed 1930 | Reward 10.0
Test 7 | Seed 935 | Reward 10.0
Test 8 | Seed 1773 | Reward 9.0
Test 9 | Seed 2769 | Reward 10.0
Test 10 | Seed 50 | Reward 10.0
Test 11 | Seed 1901 | Reward 8.0
Test 12 | Seed 906 | Reward 10.0
Test 13 | Seed 657 | Reward 9.0
Test 14 | Seed 945 | Reward 9.0
Test 15 | Seed 573 | Reward 10.0
Test 16 | Seed 242 | Reward 10.0
Test 17 | Seed 438 | Reward 9.0
Test 18 | Seed 204 | Reward 11.0
Test 19 | Seed 497 | Reward 10.0
Test 20 | Seed 1111 | Reward 9.0
Test 21 | Seed 720 | Reward 9.0
Test 22 | Seed 632 | Reward 9.0
Test 23 | Seed 1349 | Reward 10.0
Test 24 | Seed 321 | Reward 9.0
Test 25 | Seed 1035 | Reward 8.0
Test 26 | Seed 2445 | Reward 11.0
Test 27 | Seed 858 | Reward 9.0
Test 28 | Seed 1137 | Reward 10.0
Test 29 | Seed 1930 | Reward 10.0
Test 30 | Seed 826 | Reward 8.0
Test 31 | Seed 167 | Reward 10.0
Test 32 | Seed 656 | Reward 9.0
Test 33 | Seed 2602 | Reward 11.0
Test 34 | Seed 206 | Reward 8.0
Test 35 | Seed 875 | Reward 9.0
Test 36 | Seed 1761 | Reward 10.0
Test 37 | Seed 611 | Reward 10.0
Test 38 | Seed 1349 | Reward 10.0
Test 39 | Seed 308 | Reward 8.0
Test 40 | Seed 1267 | Reward 9.0
Test 41 | Seed 235 | Reward 9.0
Test 42 | Seed 2347 | Reward 9.0
Test 43 | Seed 1839 | Reward 9.0
Test 44 | Seed 2038 | Reward 10.0
Test 45 | Seed 657 | Reward 9.0
Test 46 | Seed 932 | Reward 8.0
Test 47 | Seed 1937 | Reward 9.0
Test 48 | Seed 2292 | Reward 10.0
Test 49 | Seed 943 | Reward 9.0
Test 50 | Seed 1981 | Reward 10.0
Test 51 | Seed 2344 | Reward 9.0
Test 52 | Seed 1819 | Reward 10.0
Test 53 | Seed 1420 | Reward 10.0
Test 54 | Seed 2205 | Reward 9.0
Test 55 | Seed 2418 | Reward 9.0
Test 56 | Seed 512 | Reward 8.0
Test 57 | Seed 850 | Reward 8.0
Test 58 | Seed 2795 | Reward 9.0
Test 59 | Seed 1593 | Reward 11.0
Test 60 | Seed 796 | Reward 10.0
Test 61 | Seed 2118 | Reward 8.0
Test 62 | Seed 2104 | Reward 10.0
Test 63 | Seed 1834 | Reward 8.0
Test 64 | Seed 40 | Reward 10.0
Test 65 | Seed 2323 | Reward 9.0
Test 66 | Seed 2872 | Reward 10.0
Test 67 | Seed 2700 | Reward 9.0
Test 68 | Seed 349 | Reward 8.0
Test 69 | Seed 2059 | Reward 10.0
Test 70 | Seed 2678 | Reward 8.0
Test 71 | Seed 1066 | Reward 9.0
Test 72 | Seed 1008 | Reward 10.0
Test 73 | Seed 1035 | Reward 8.0
Test 74 | Seed 972 | Reward 9.0
Test 75 | Seed 2521 | Reward 8.0
Test 76 | Seed 2335 | Reward 9.0
Test 77 | Seed 1605 | Reward 11.0
Test 78 | Seed 1311 | Reward 9.0
Test 79 | Seed 1315 | Reward 8.0
Test 80 | Seed 421 | Reward 8.0
Test 81 | Seed 1623 | Reward 9.0
Test 82 | Seed 1948 | Reward 10.0
Test 83 | Seed 2121 | Reward 9.0
Test 84 | Seed 1624 | Reward 8.0
Test 85 | Seed 2364 | Reward 9.0
Test 86 | Seed 68 | Reward 10.0
Test 87 | Seed 1864 | Reward 10.0
Test 88 | Seed 1876 | Reward 9.0
Test 89 | Seed 2796 | Reward 10.0
Test 90 | Seed 2935 | Reward 9.0
Test 91 | Seed 587 | Reward 9.0
Test 92 | Seed 1889 | Reward 8.0
Test 93 | Seed 2621 | Reward 8.0
Test 94 | Seed 2921 | Reward 10.0
Test 95 | Seed 2523 | Reward 9.0
Test 96 | Seed 990 | Reward 10.0
Test 97 | Seed 52 | Reward 10.0
Test 98 | Seed 1698 | Reward 9.0
Test 99 | Seed 1867 | Reward 8.0
Test 100 | Seed 1178 | Reward 10.0

Mean Test Reward: 9.26
Std Reward: 0.8321057625085889
9.26
50,Test 1 | Seed 2959 | Reward 10.0
Test 2 | Seed 2946 | Reward 10.0
Test 3 | Seed 2383 | Reward 9.0
Test 4 | Seed 1044 | Reward 9.0
Test 5 | Seed 1123 | Reward 10.0
Test 6 | Seed 1280 | Reward 8.0
Test 7 | Seed 1192 | Reward 8.0
Test 8 | Seed 14 | Reward 9.0
Test 9 | Seed 695 | Reward 10.0
Test 10 | Seed 417 | Reward 8.0
Test 11 | Seed 1759 | Reward 8.0
Test 12 | Seed 1774 | Reward 8.0
Test 13 | Seed 2502 | Reward 8.0
Test 14 | Seed 735 | Reward 8.0
Test 15 | Seed 1325 | Reward 10.0
Test 16 | Seed 563 | Reward 9.0
Test 17 | Seed 1058 | Reward 10.0
Test 18 | Seed 1675 | Reward 9.0
Test 19 | Seed 1781 | Reward 10.0
Test 20 | Seed 549 | Reward 9.0
Test 21 | Seed 1343 | Reward 9.0
Test 22 | Seed 2840 | Reward 10.0
Test 23 | Seed 2577 | Reward 10.0
Test 24 | Seed 1804 | Reward 9.0
Test 25 | Seed 2103 | Reward 10.0
Test 26 | Seed 445 | Reward 8.0
Test 27 | Seed 1641 | Reward 9.0
Test 28 | Seed 2000 | Reward 8.0
Test 29 | Seed 626 | Reward 9.0
Test 30 | Seed 1035 | Reward 8.0
Test 31 | Seed 1675 | Reward 9.0
Test 32 | Seed 1201 | Reward 9.0
Test 33 | Seed 75 | Reward 8.0
Test 34 | Seed 723 | Reward 9.0
Test 35 | Seed 5 | Reward 10.0
Test 36 | Seed 1868 | Reward 10.0
Test 37 | Seed 929 | Reward 10.0
Test 38 | Seed 2278 | Reward 9.0
Test 39 | Seed 131 | Reward 8.0
Test 40 | Seed 157 | Reward 10.0
Test 41 | Seed 1841 | Reward 10.0
Test 42 | Seed 491 | Reward 10.0
Test 43 | Seed 651 | Reward 9.0
Test 44 | Seed 1166 | Reward 10.0
Test 45 | Seed 2188 | Reward 10.0
Test 46 | Seed 740 | Reward 10.0
Test 47 | Seed 1217 | Reward 9.0
Test 48 | Seed 1240 | Reward 10.0
Test 49 | Seed 2320 | Reward 9.0
Test 50 | Seed 948 | Reward 9.0
Test 51 | Seed 1627 | Reward 9.0
Test 52 | Seed 1525 | Reward 9.0
Test 53 | Seed 2474 | Reward 10.0
Test 54 | Seed 1098 | Reward 9.0
Test 55 | Seed 2113 | Reward 10.0
Test 56 | Seed 372 | Reward 10.0
Test 57 | Seed 2846 | Reward 10.0
Test 58 | Seed 1976 | Reward 10.0
Test 59 | Seed 789 | Reward 10.0
Test 60 | Seed 2557 | Reward 9.0
Test 61 | Seed 482 | Reward 10.0
Test 62 | Seed 2497 | Reward 10.0
Test 63 | Seed 2451 | Reward 8.0
Test 64 | Seed 2663 | Reward 9.0
Test 65 | Seed 1644 | Reward 10.0
Test 66 | Seed 648 | Reward 9.0
Test 67 | Seed 2114 | Reward 9.0
Test 68 | Seed 217 | Reward 9.0
Test 69 | Seed 869 | Reward 9.0
Test 70 | Seed 323 | Reward 9.0
Test 71 | Seed 2965 | Reward 9.0
Test 72 | Seed 2180 | Reward 9.0
Test 73 | Seed 1027 | Reward 10.0
Test 74 | Seed 2809 | Reward 8.0
Test 75 | Seed 2029 | Reward 10.0
Test 76 | Seed 1415 | Reward 10.0
Test 77 | Seed 2572 | Reward 10.0
Test 78 | Seed 2610 | Reward 11.0
Test 79 | Seed 543 | Reward 10.0
Test 80 | Seed 336 | Reward 9.0
Test 81 | Seed 1601 | Reward 10.0
Test 82 | Seed 2348 | Reward 10.0
Test 83 | Seed 2101 | Reward 10.0
Test 84 | Seed 848 | Reward 10.0
Test 85 | Seed 1401 | Reward 10.0
Test 86 | Seed 355 | Reward 10.0
Test 87 | Seed 1668 | Reward 10.0
Test 88 | Seed 790 | Reward 8.0
Test 89 | Seed 1854 | Reward 9.0
Test 90 | Seed 2112 | Reward 9.0
Test 91 | Seed 2366 | Reward 9.0
Test 92 | Seed 433 | Reward 10.0
Test 93 | Seed 2798 | Reward 9.0
Test 94 | Seed 2988 | Reward 9.0
Test 95 | Seed 1531 | Reward 9.0
Test 96 | Seed 232 | Reward 10.0
Test 97 | Seed 2084 | Reward 10.0
Test 98 | Seed 2545 | Reward 10.0
Test 99 | Seed 2164 | Reward 9.0
Test 100 | Seed 1422 | Reward 8.0

Mean Test Reward: 9.31
Std Reward: 0.7442445834535849
9.31
51,Test 1 | Seed 273 | Reward 9.0
Test 2 | Seed 42 | Reward 9.0
Test 3 | Seed 121 | Reward 10.0
Test 4 | Seed 984 | Reward 10.0
Test 5 | Seed 1444 | Reward 10.0
Test 6 | Seed 1668 | Reward 10.0
Test 7 | Seed 1883 | Reward 10.0
Test 8 | Seed 127 | Reward 8.0
Test 9 | Seed 1323 | Reward 10.0
Test 10 | Seed 2388 | Reward 10.0
Test 11 | Seed 2929 | Reward 9.0
Test 12 | Seed 1744 | Reward 10.0
Test 13 | Seed 1710 | Reward 10.0
Test 14 | Seed 2936 | Reward 10.0
Test 15 | Seed 2089 | Reward 9.0
Test 16 | Seed 2170 | Reward 11.0
Test 17 | Seed 2907 | Reward 9.0
Test 18 | Seed 2473 | Reward 9.0
Test 19 | Seed 2953 | Reward 9.0
Test 20 | Seed 2303 | Reward 10.0
Test 21 | Seed 2515 | Reward 8.0
Test 22 | Seed 1702 | Reward 10.0
Test 23 | Seed 538 | Reward 9.0
Test 24 | Seed 296 | Reward 9.0
Test 25 | Seed 725 | Reward 9.0
Test 26 | Seed 2143 | Reward 10.0
Test 27 | Seed 498 | Reward 10.0
Test 28 | Seed 2321 | Reward 10.0
Test 29 | Seed 1365 | Reward 9.0
Test 30 | Seed 2620 | Reward 9.0
Test 31 | Seed 240 | Reward 10.0
Test 32 | Seed 1677 | Reward 9.0
Test 33 | Seed 730 | Reward 9.0
Test 34 | Seed 1275 | Reward 10.0
Test 35 | Seed 2608 | Reward 9.0
Test 36 | Seed 1648 | Reward 10.0
Test 37 | Seed 1932 | Reward 9.0
Test 38 | Seed 839 | Reward 8.0
Test 39 | Seed 2689 | Reward 10.0
Test 40 | Seed 2662 | Reward 9.0
Test 41 | Seed 1715 | Reward 10.0
Test 42 | Seed 2016 | Reward 8.0
Test 43 | Seed 2369 | Reward 10.0
Test 44 | Seed 787 | Reward 9.0
Test 45 | Seed 1104 | Reward 10.0
Test 46 | Seed 1932 | Reward 9.0
Test 47 | Seed 2718 | Reward 10.0
Test 48 | Seed 165 | Reward 10.0
Test 49 | Seed 1632 | Reward 10.0
Test 50 | Seed 231 | Reward 9.0
Test 51 | Seed 2249 | Reward 9.0
Test 52 | Seed 993 | Reward 9.0
Test 53 | Seed 816 | Reward 11.0
Test 54 | Seed 2638 | Reward 9.0
Test 55 | Seed 2938 | Reward 10.0
Test 56 | Seed 126 | Reward 8.0
Test 57 | Seed 393 | Reward 9.0
Test 58 | Seed 2737 | Reward 9.0
Test 59 | Seed 1375 | Reward 11.0
Test 60 | Seed 326 | Reward 9.0
Test 61 | Seed 2081 | Reward 9.0
Test 62 | Seed 1028 | Reward 8.0
Test 63 | Seed 466 | Reward 10.0
Test 64 | Seed 2157 | Reward 9.0
Test 65 | Seed 2997 | Reward 10.0
Test 66 | Seed 1120 | Reward 10.0
Test 67 | Seed 2763 | Reward 10.0
Test 68 | Seed 2218 | Reward 8.0
Test 69 | Seed 737 | Reward 10.0
Test 70 | Seed 1758 | Reward 9.0
Test 71 | Seed 864 | Reward 9.0
Test 72 | Seed 2971 | Reward 9.0
Test 73 | Seed 1719 | Reward 9.0
Test 74 | Seed 2832 | Reward 9.0
Test 75 | Seed 968 | Reward 9.0
Test 76 | Seed 1129 | Reward 9.0
Test 77 | Seed 1641 | Reward 9.0
Test 78 | Seed 971 | Reward 10.0
Test 79 | Seed 2202 | Reward 10.0
Test 80 | Seed 638 | Reward 10.0
Test 81 | Seed 2777 | Reward 9.0
Test 82 | Seed 530 | Reward 10.0
Test 83 | Seed 1601 | Reward 10.0
Test 84 | Seed 968 | Reward 9.0
Test 85 | Seed 1123 | Reward 10.0
Test 86 | Seed 1201 | Reward 9.0
Test 87 | Seed 2907 | Reward 9.0
Test 88 | Seed 2276 | Reward 9.0
Test 89 | Seed 2968 | Reward 9.0
Test 90 | Seed 786 | Reward 9.0
Test 91 | Seed 975 | Reward 9.0
Test 92 | Seed 2262 | Reward 10.0
Test 93 | Seed 991 | Reward 9.0
Test 94 | Seed 434 | Reward 10.0
Test 95 | Seed 1146 | Reward 9.0
Test 96 | Seed 2274 | Reward 9.0
Test 97 | Seed 2364 | Reward 9.0
Test 98 | Seed 2495 | Reward 10.0
Test 99 | Seed 1998 | Reward 9.0
Test 100 | Seed 195 | Reward 10.0

Mean Test Reward: 9.4
Std Reward: 0.6633249580710799
9.4
52,Test 1 | Seed 2554 | Reward 8.0
Test 2 | Seed 464 | Reward 8.0
Test 3 | Seed 2975 | Reward 8.0
Test 4 | Seed 1901 | Reward 8.0
Test 5 | Seed 236 | Reward 10.0
Test 6 | Seed 1671 | Reward 9.0
Test 7 | Seed 1440 | Reward 9.0
Test 8 | Seed 2041 | Reward 10.0
Test 9 | Seed 669 | Reward 10.0
Test 10 | Seed 703 | Reward 9.0
Test 11 | Seed 519 | Reward 10.0
Test 12 | Seed 193 | Reward 9.0
Test 13 | Seed 97 | Reward 11.0
Test 14 | Seed 490 | Reward 9.0
Test 15 | Seed 2775 | Reward 9.0
Test 16 | Seed 1936 | Reward 9.0
Test 17 | Seed 13 | Reward 9.0
Test 18 | Seed 2505 | Reward 10.0
Test 19 | Seed 1874 | Reward 9.0
Test 20 | Seed 2547 | Reward 10.0
Test 21 | Seed 2519 | Reward 10.0
Test 22 | Seed 2878 | Reward 10.0
Test 23 | Seed 1618 | Reward 10.0
Test 24 | Seed 127 | Reward 8.0
Test 25 | Seed 477 | Reward 10.0
Test 26 | Seed 2355 | Reward 9.0
Test 27 | Seed 2219 | Reward 10.0
Test 28 | Seed 1543 | Reward 10.0
Test 29 | Seed 521 | Reward 11.0
Test 30 | Seed 2445 | Reward 11.0
Test 31 | Seed 1007 | Reward 10.0
Test 32 | Seed 1736 | Reward 8.0
Test 33 | Seed 2114 | Reward 9.0
Test 34 | Seed 259 | Reward 10.0
Test 35 | Seed 35 | Reward 9.0
Test 36 | Seed 525 | Reward 9.0
Test 37 | Seed 1818 | Reward 9.0
Test 38 | Seed 1184 | Reward 10.0
Test 39 | Seed 1515 | Reward 10.0
Test 40 | Seed 731 | Reward 10.0
Test 41 | Seed 2228 | Reward 8.0
Test 42 | Seed 456 | Reward 10.0
Test 43 | Seed 2495 | Reward 10.0
Test 44 | Seed 97 | Reward 11.0
Test 45 | Seed 384 | Reward 11.0
Test 46 | Seed 1383 | Reward 8.0
Test 47 | Seed 2745 | Reward 10.0
Test 48 | Seed 1227 | Reward 10.0
Test 49 | Seed 1212 | Reward 9.0
Test 50 | Seed 1784 | Reward 9.0
Test 51 | Seed 111 | Reward 9.0
Test 52 | Seed 2495 | Reward 10.0
Test 53 | Seed 2296 | Reward 8.0
Test 54 | Seed 1164 | Reward 10.0
Test 55 | Seed 771 | Reward 9.0
Test 56 | Seed 493 | Reward 10.0
Test 57 | Seed 568 | Reward 9.0
Test 58 | Seed 1048 | Reward 11.0
Test 59 | Seed 1585 | Reward 10.0
Test 60 | Seed 2667 | Reward 10.0
Test 61 | Seed 591 | Reward 9.0
Test 62 | Seed 1237 | Reward 10.0
